+9.76000E+2	+3.38577E-1	+1.76758E-1	+2.48042E-1
+9.78000E+2	+3.40820E-1	+1.76001E-1	+2.46967E-1
+9.80000E+2	+3.34427E-1	+1.76274E-1	+2.47306E-1
+9.82000E+2	+3.36533E-1	+1.75280E-1	+2.45253E-1
+9.84000E+2	+3.28323E-1	+1.74484E-1	+2.44799E-1
+9.86000E+2	+3.30338E-1	+1.75532E-1	+2.45499E-1
+9.88000E+2	+3.34717E-1	+1.78079E-1	+2.48255E-1
+9.90000E+2	+3.28217E-1	+1.81475E-1	+2.54795E-1
+9.92000E+2	+3.51593E-1	+1.87815E-1	+2.62995E-1
+9.94000E+2	+3.56766E-1	+1.93534E-1	+2.71732E-1
+9.96000E+2	+3.54950E-1	+1.98604E-1	+2.78225E-1
+9.98000E+2	+3.68362E-1	+2.07112E-1	+2.90103E-1
+1.00000E+3	+3.90747E-1	+2.17614E-1	+3.05517E-1
